Channel	ROC	FEB	FEBchannel
1658	2	1	61
1659	2	3	61
1660	2	1	62
1661	2	3	62
1662	2	1	63
1663	2	3	63
1664	2	2	0
1665	2	4	0
1666	2	2	1
1667	2	4	1
1668	2	2	2
1669	2	4	2
1670	2	2	3
1671	2	4	3
1672	2	2	4
1673	2	4	4
1674	2	2	5
1675	2	4	5
1676	2	2	6
1677	2	4	6
1678	2	2	7
1679	2	4	7
1680	2	2	8
1681	2	4	8
1682	2	2	9
1683	2	4	9
1684	2	2	10
1685	2	4	10
1686	2	2	11
1687	2	4	11
1688	2	2	12
1689	2	4	12
1690	2	2	13
1691	2	4	13
1692	2	2	14
1693	2	4	14
1694	2	2	15
1695	2	4	15
1696	2	2	16
1697	2	4	16
1698	2	2	17
1699	2	4	17
1700	2	2	18
1701	2	4	18
1702	2	2	19
1703	2	4	19
1704	2	2	20
1705	2	4	20
1706	2	2	21
1707	2	4	21
1708	2	2	22
1709	2	4	22
1710	2	2	23
1711	2	4	23
1712	2	2	24
1713	2	4	24
1714	2	2	25
1715	2	4	25
1716	2	2	26
1717	2	4	26
1718	2	2	27
1719	2	4	27
1720	2	2	28
1721	2	4	28
1722	2	2	29
1723	2	4	29
1724	2	2	30
1725	2	4	30
1726	2	2	31
1727	2	4	31
1728	2	2	32
1729	2	4	32
1730	2	2	33
1731	2	4	33
1732	2	2	34
1733	2	4	34
1734	2	2	35
1735	2	4	35
1736	2	2	36
1737	2	4	36
1738	2	2	37
1739	2	4	37
1740	2	2	38
1741	2	4	38
1742	2	2	39
1743	2	4	39
1744	2	2	40
1745	2	4	40
1746	2	2	41
1747	2	4	41
1748	2	2	42
1749	2	4	42
1750	2	2	43
1751	2	4	43
1752	2	2	44
1753	2	4	44
1754	2	2	45
1755	2	4	45
1756	2	2	46
1757	2	4	46
1758	2	2	47
1759	2	4	47
1760	2	2	48
1761	2	4	48
1762	2	2	49
1763	2	4	49
1764	2	2	50
1765	2	4	50
1766	2	2	51
1767	2	4	51
1768	2	2	52
1769	2	4	52
1770	2	2	53
1771	2	4	53
1772	2	2	54
1773	2	4	54
1774	2	2	55
1775	2	4	55
1776	2	2	56
1777	2	4	56
1778	2	2	57
1779	2	4	57
1780	2	2	58
1781	2	4	58
1782	2	2	59
1783	2	4	59
1784	2	2	60
1785	2	4	60
1786	2	2	61
1787	2	4	61
1788	2	2	62
1789	2	4	62
1790	2	2	63
1791	2	4	63
1792	2	5	0
1793	2	7	0
1794	2	5	1
1795	2	7	1
1796	2	5	2
1797	2	7	2
1798	2	5	3
1799	2	7	3
1800	2	5	4
1801	2	7	4
1802	2	5	5
1803	2	7	5
1804	2	5	6
1805	2	7	6
1806	2	5	7
1807	2	7	7
1808	2	5	8
1809	2	7	8
1810	2	5	9
1811	2	7	9
1812	2	5	10
1813	2	7	10
1814	2	5	11
1815	2	7	11
1816	2	5	12
1817	2	7	12
1818	2	5	13
1819	2	7	13
1820	2	5	14
1821	2	7	14
1822	2	5	15
1823	2	7	15
1824	2	5	16
1825	2	7	16
1826	2	5	17
1827	2	7	17
1828	2	5	18
1829	2	7	18
1830	2	5	19
1831	2	7	19
1832	2	5	20
1833	2	7	20
1834	2	5	21
1835	2	7	21
1836	2	5	22
1837	2	7	22
1838	2	5	23
1839	2	7	23
1840	2	5	24
1841	2	7	24
1842	2	5	25
1843	2	7	25
1844	2	5	26
1845	2	7	26
1846	2	5	27
1847	2	7	27
1848	2	5	28
1849	2	7	28
1850	2	5	29
1851	2	7	29
1852	2	5	30
1853	2	7	30
1854	2	5	31
1855	2	7	31
1856	2	5	32
1857	2	7	32
1858	2	5	33
1859	2	7	33
1860	2	5	34
1861	2	7	34
1862	2	5	35
1863	2	7	35
1864	2	5	36
1865	2	7	36
1866	2	5	37
1867	2	7	37
1868	2	5	38
1869	2	7	38
1870	2	5	39
1871	2	7	39
1872	2	5	40
1873	2	7	40
1874	2	5	41
1875	2	7	41
1876	2	5	42
1877	2	7	42
1878	2	5	43
1879	2	7	43
1880	2	5	44
1881	2	7	44
1882	2	5	45
1883	2	7	45
1884	2	5	46
1885	2	7	46
1886	2	5	47
1887	2	7	47
1888	2	5	48
1889	2	7	48
1890	2	5	49
1891	2	7	49
1892	2	5	50
1893	2	7	50
1894	2	5	51
1895	2	7	51
1896	2	5	52
1897	2	7	52
1898	2	5	53
1899	2	7	53
1900	2	5	54
1901	2	7	54
1902	2	5	55
1903	2	7	55
1904	2	5	56
1905	2	7	56
1906	2	5	57
1907	2	7	57
1908	2	5	58
1909	2	7	58
1910	2	5	59
1911	2	7	59
1912	2	5	60
1913	2	7	60
1914	2	5	61
1915	2	7	61
1916	2	5	62
1917	2	7	62
1918	2	5	63
1919	2	7	63
1920	2	6	0
1921	2	8	0
1922	2	6	1
1923	2	8	1
1924	2	6	2
1925	2	8	2
1926	2	6	3
1927	2	8	3
1928	2	6	4
1929	2	8	4
1930	2	6	5
1931	2	8	5
1932	2	6	6
1933	2	8	6
1934	2	6	7
1935	2	8	7
1936	2	6	8
1937	2	8	8
1938	2	6	9
1939	2	8	9
1940	2	6	10
1941	2	8	10
1942	2	6	11
1943	2	8	11
1944	2	6	12
1945	2	8	12
1946	2	6	13
1947	2	8	13
1948	2	6	14
1949	2	8	14
1950	2	6	15
1951	2	8	15
1952	2	6	16
1953	2	8	16
1954	2	6	17
1955	2	8	17
1956	2	6	18
1957	2	8	18
1958	2	6	19
1959	2	8	19
1960	2	6	20
1961	2	8	20
1962	2	6	21
1963	2	8	21
1964	2	6	22
1965	2	8	22
1966	2	6	23
1967	2	8	23
1968	2	6	24
1969	2	8	24
1970	2	6	25
1971	2	8	25
1972	2	6	26
1973	2	8	26
1974	2	6	27
1975	2	8	27
1976	2	6	28
1977	2	8	28
1978	2	6	29
1979	2	8	29
1980	2	6	30
1981	2	8	30
1982	2	6	31
1983	2	8	31
1984	2	6	32
1985	2	8	32
1986	2	6	33
1987	2	8	33
1988	2	6	34
1989	2	8	34
1990	2	6	35
1991	2	8	35
1992	2	6	36
1993	2	8	36
1994	2	6	37
1995	2	8	37
1996	2	6	38
1997	2	8	38
1998	2	6	39
1999	2	8	39
2000	2	6	40
2001	2	8	40
2002	2	6	41
2003	2	8	41
2004	2	6	42
2005	2	8	42
2006	2	6	43
2007	2	8	43
2008	2	6	44
2009	2	8	44
2010	2	6	45
2011	2	8	45
2012	2	6	46
2013	2	8	46
2014	2	6	47
2015	2	8	47
2016	2	6	48
2017	2	8	48
2018	2	6	49
2019	2	8	49
2020	2	6	50
2021	2	8	50
2022	2	6	51
2023	2	8	51
2024	2	6	52
2025	2	8	52
2026	2	6	53
2027	2	8	53
2028	2	6	54
2029	2	8	54
2030	2	6	55
2031	2	8	55
2032	2	6	56
2033	2	8	56
2034	2	6	57
2035	2	8	57
2036	2	6	58
2037	2	8	58
2038	2	6	59
2039	2	8	59
2040	2	6	60
2041	2	8	60
2042	2	6	61
2043	2	8	61
2044	2	6	62
2045	2	8	62
2046	2	6	63
2047	2	8	63
2048	2	9	0
2049	2	11	0
2050	2	9	1
2051	2	11	1
2052	2	9	2
2053	2	11	2
2054	2	9	3
2055	2	11	3
2056	2	9	4
2057	2	11	4
2058	2	9	5
2059	2	11	5
2060	2	9	6
2061	2	11	6
2062	2	9	7
2063	2	11	7
2064	2	9	8
2065	2	11	8
2066	2	9	9
2067	2	11	9
2068	2	9	10
2069	2	11	10
2070	2	9	11
2071	2	11	11
2072	2	9	12
2073	2	11	12
2074	2	9	13
2075	2	11	13
2076	2	9	14
2077	2	11	14
2078	2	9	15
2079	2	11	15
2080	2	9	16
2081	2	11	16
2082	2	9	17
2083	2	11	17
2084	2	9	18
2085	2	11	18
2086	2	9	19
2087	2	11	19
2088	2	9	20
2089	2	11	20
2090	2	9	21
2091	2	11	21
2092	2	9	22
2093	2	11	22
2094	2	9	23
2095	2	11	23
2096	2	9	24
2097	2	11	24
2098	2	9	25
2099	2	11	25
2100	2	9	26
2101	2	11	26
2102	2	9	27
2103	2	11	27
2104	2	9	28
2105	2	11	28
2106	2	9	29
2107	2	11	29
2108	2	9	30
2109	2	11	30
2110	2	9	31
2111	2	11	31
2112	2	9	32
2113	2	11	32
2114	2	9	33
2115	2	11	33
2116	2	9	34
2117	2	11	34
2118	2	9	35
2119	2	11	35
2120	2	9	36
2121	2	11	36
2122	2	9	37
2123	2	11	37
2124	2	9	38
2125	2	11	38
2126	2	9	39
2127	2	11	39
2128	2	9	40
2129	2	11	40
2130	2	9	41
2131	2	11	41
2132	2	9	42
2133	2	11	42
2134	2	9	43
2135	2	11	43
2136	2	9	44
2137	2	11	44
2138	2	9	45
2139	2	11	45
2140	2	9	46
2141	2	11	46
2142	2	9	47
2143	2	11	47
2144	2	9	48
2145	2	11	48
2146	2	9	49
2147	2	11	49
2148	2	9	50
2149	2	11	50
2150	2	9	51
2151	2	11	51
2152	2	9	52
2153	2	11	52
2154	2	9	53
2155	2	11	53
2156	2	9	54
2157	2	11	54
2158	2	9	55
2159	2	11	55
2160	2	9	56
2161	2	11	56
2162	2	9	57
2163	2	11	57
2164	2	9	58
2165	2	11	58
2166	2	9	59
2167	2	11	59
2168	2	9	60
2169	2	11	60
2170	2	9	61
2171	2	11	61
2172	2	9	62
2173	2	11	62
2174	2	9	63
2175	2	11	63
2176	2	10	0
2177	2	12	0
2178	2	10	1
2179	2	12	1
2180	2	10	2
2181	2	12	2
2182	2	10	3
2183	2	12	3
2184	2	10	4
2185	2	12	4
2186	2	10	5
2187	2	12	5
2188	2	10	6
2189	2	12	6
2190	2	10	7
2191	2	12	7
2192	2	10	8
2193	2	12	8
2194	2	10	9
2195	2	12	9
2196	2	10	10
2197	2	12	10
2198	2	10	11
2199	2	12	11
2200	2	10	12
2201	2	12	12
2202	2	10	13
2203	2	12	13
2204	2	10	14
2205	2	12	14
2206	2	10	15
2207	2	12	15
2208	2	10	16
2209	2	12	16
2210	2	10	17
2211	2	12	17
2212	2	10	18
2213	2	12	18
2214	2	10	19
2215	2	12	19
2216	2	10	20
2217	2	12	20
2218	2	10	21
2219	2	12	21
2220	2	10	22
2221	2	12	22
2222	2	10	23
2223	2	12	23
2224	2	10	24
2225	2	12	24
2226	2	10	25
2227	2	12	25
2228	2	10	26
2229	2	12	26
2230	2	10	27
2231	2	12	27
2232	2	10	28
2233	2	12	28
2234	2	10	29
2235	2	12	29
2236	2	10	30
2237	2	12	30
2238	2	10	31
2239	2	12	31
2240	2	10	32
2241	2	12	32
2242	2	10	33
2243	2	12	33
2244	2	10	34
2245	2	12	34
2246	2	10	35
2247	2	12	35
2248	2	10	36
2249	2	12	36
2250	2	10	37
2251	2	12	37
2252	2	10	38
2253	2	12	38
2254	2	10	39
2255	2	12	39
2256	2	10	40
2257	2	12	40
2258	2	10	41
2259	2	12	41
2260	2	10	42
2261	2	12	42
2262	2	10	43
2263	2	12	43
2264	2	10	44
2265	2	12	44
2266	2	10	45
2267	2	12	45
2268	2	10	46
2269	2	12	46
2270	2	10	47
2271	2	12	47
2272	2	10	48
2273	2	12	48
2274	2	10	49
2275	2	12	49
2276	2	10	50
2277	2	12	50
2278	2	10	51
2279	2	12	51
2280	2	10	52
2281	2	12	52
2282	2	10	53
2283	2	12	53
2284	2	10	54
2285	2	12	54
2286	2	10	55
2287	2	12	55
2288	2	10	56
2289	2	12	56
2290	2	10	57
2291	2	12	57
2292	2	10	58
2293	2	12	58
2294	2	10	59
2295	2	12	59
2296	2	10	60
2297	2	12	60
2298	2	10	61
2299	2	12	61
2300	2	10	62
2301	2	12	62
2302	2	10	63
2303	2	12	63
2304	2	13	0
2305	2	15	0
2306	2	13	1
2307	2	15	1
2308	2	13	2
2309	2	15	2
2310	2	13	3
2311	2	15	3
2312	2	13	4
2313	2	15	4
2314	2	13	5
2315	2	15	5
2316	2	13	6
2317	2	15	6
2318	2	13	7
2319	2	15	7
2320	2	13	8
2321	2	15	8
2322	2	13	9
2323	2	15	9
2324	2	13	10
2325	2	15	10
2326	2	13	11
2327	2	15	11
2328	2	13	12
2329	2	15	12
2330	2	13	13
2331	2	15	13
2332	2	13	14
2333	2	15	14
2334	2	13	15
2335	2	15	15
2336	2	13	16
2337	2	15	16
2338	2	13	17
2339	2	15	17
2340	2	13	18
2341	2	15	18
2342	2	13	19
2343	2	15	19
2344	2	13	20
2345	2	15	20
2346	2	13	21
2347	2	15	21
2348	2	13	22
2349	2	15	22
2350	2	13	23
2351	2	15	23
2352	2	13	24
2353	2	15	24
2354	2	13	25
2355	2	15	25
2356	2	13	26
2357	2	15	26
2358	2	13	27
2359	2	15	27
2360	2	13	28
2361	2	15	28
2362	2	13	29
2363	2	15	29
2364	2	13	30
2365	2	15	30
2366	2	13	31
2367	2	15	31
2368	2	13	32
2369	2	15	32
2370	2	13	33
2371	2	15	33
2372	2	13	34
2373	2	15	34
2374	2	13	35
2375	2	15	35
2376	2	13	36
2377	2	15	36
2378	2	13	37
2379	2	15	37
2380	2	13	38
2381	2	15	38
2382	2	13	39
2383	2	15	39
2384	2	13	40
2385	2	15	40
2386	2	13	41
2387	2	15	41
2388	2	13	42
2389	2	15	42
2390	2	13	43
2391	2	15	43
2392	2	13	44
2393	2	15	44
2394	2	13	45
2395	2	15	45
2396	2	13	46
2397	2	15	46
2398	2	13	47
2399	2	15	47
2400	2	13	48
2401	2	15	48
2402	2	13	49
2403	2	15	49
2404	2	13	50
2405	2	15	50
2406	2	13	51
2407	2	15	51
2408	2	13	52
2409	2	15	52
2410	2	13	53
2411	2	15	53
2412	2	13	54
2413	2	15	54
2414	2	13	55
2415	2	15	55
2416	2	13	56
2417	2	15	56
2418	2	13	57
2419	2	15	57
2420	2	13	58
2421	2	15	58
2422	2	13	59
2423	2	15	59
2424	2	13	60
2425	2	15	60
2426	2	13	61
2427	2	15	61
2428	2	13	62
2429	2	15	62
2430	2	13	63
2431	2	15	63
2432	2	14	0
2433	2	16	0
2434	2	14	1
2435	2	16	1
2436	2	14	2
2437	2	16	2
2438	2	14	3
2439	2	16	3
2440	2	14	4
2441	2	16	4
2442	2	14	5
2443	2	16	5
2444	2	14	6
2445	2	16	6
2446	2	14	7
2447	2	16	7
2448	2	14	8
2449	2	16	8
2450	2	14	9
2451	2	16	9
2452	2	14	10
2453	2	16	10
2454	2	14	11
2455	2	16	11
2456	2	14	12
2457	2	16	12
2458	2	14	13
2459	2	16	13
2460	2	14	14
2461	2	16	14
2462	2	14	15
2463	2	16	15
2464	2	14	16
2465	2	16	16
2466	2	14	17
2467	2	16	17
2468	2	14	18
2469	2	16	18
2470	2	14	19
2471	2	16	19
2472	2	14	20
2473	2	16	20
2474	2	14	21
2475	2	16	21
2476	2	14	22
2477	2	16	22
2478	2	14	23
2479	2	16	23
2480	2	14	24
2481	2	16	24
2482	2	14	25
2483	2	16	25
2484	2	14	26
2485	2	16	26
2486	2	14	27
2487	2	16	27
2488	2	14	28
2489	2	16	28
2490	2	14	29
2491	2	16	29
2492	2	14	30
2493	2	16	30
2494	2	14	31
2495	2	16	31
2496	2	14	32
2497	2	16	32
2498	2	14	33
2499	2	16	33
2500	2	14	34
2501	2	16	34
2502	2	14	35
2503	2	16	35
2504	2	14	36
2505	2	16	36
2506	2	14	37
2507	2	16	37
2508	2	14	38
2509	2	16	38
2510	2	14	39
2511	2	16	39
2512	2	14	40
2513	2	16	40
2514	2	14	41
2515	2	16	41
2516	2	14	42
2517	2	16	42
2518	2	14	43
2519	2	16	43
2520	2	14	44
2521	2	16	44
2522	2	14	45
2523	2	16	45
2524	2	14	46
2525	2	16	46
2526	2	14	47
2527	2	16	47
2528	2	14	48
2529	2	16	48
2530	2	14	49
2531	2	16	49
2532	2	14	50
2533	2	16	50
2534	2	14	51
2535	2	16	51
2536	2	14	52
2537	2	16	52
2538	2	14	53
2539	2	16	53
2540	2	14	54
2541	2	16	54
2542	2	14	55
2543	2	16	55
2544	2	14	56
2545	2	16	56
2546	2	14	57
2547	2	16	57
2548	2	14	58
2549	2	16	58
2550	2	14	59
2551	2	16	59
2552	2	14	60
2553	2	16	60
2554	2	14	61
2555	2	16	61
2556	2	14	62
2557	2	16	62
2558	2	14	63
2559	2	16	63
2560	2	17	0
2561	2	19	0
2562	2	17	1
2563	2	19	1
2564	2	17	2
2565	2	19	2
2566	2	17	3
2567	2	19	3
2568	2	17	4
2569	2	19	4
2570	2	17	5
2571	2	19	5
2572	2	17	6
2573	2	19	6
2574	2	17	7
2575	2	19	7
2576	2	17	8
2577	2	19	8
2578	2	17	9
2579	2	19	9
2580	2	17	10
2581	2	19	10
2582	2	17	11
2583	2	19	11
2584	2	17	12
2585	2	19	12
2586	2	17	13
2587	2	19	13
2588	2	17	14
2589	2	19	14
2590	2	17	15
2591	2	19	15
2592	2	17	16
2593	2	19	16
2594	2	17	17
2595	2	19	17
2596	2	17	18
2597	2	19	18
2598	2	17	19
2599	2	19	19
2600	2	17	20
2601	2	19	20
2602	2	17	21
2603	2	19	21
2604	2	17	22
2605	2	19	22
2606	2	17	23
2607	2	19	23
2608	2	17	24
2609	2	19	24
2610	2	17	25
2611	2	19	25
2612	2	17	26
2613	2	19	26
2614	2	17	27
2615	2	19	27
2616	2	17	28
2617	2	19	28
2618	2	17	29
2619	2	19	29
2620	2	17	30
2621	2	19	30
2622	2	17	31
2623	2	19	31
2624	2	17	32
2625	2	19	32
2626	2	17	33
2627	2	19	33
2628	2	17	34
2629	2	19	34
2630	2	17	35
2631	2	19	35
2632	2	17	36
2633	2	19	36
2634	2	17	37
2635	2	19	37
2636	2	17	38
2637	2	19	38
2638	2	17	39
2639	2	19	39
2640	2	17	40
2641	2	19	40
2642	2	17	41
2643	2	19	41
2644	2	17	42
2645	2	19	42
2646	2	17	43
2647	2	19	43
2648	2	17	44
2649	2	19	44
2650	2	17	45
2651	2	19	45
2652	2	17	46
2653	2	19	46
2654	2	17	47
2655	2	19	47
2656	2	17	48
2657	2	19	48
2658	2	17	49
2659	2	19	49
2660	2	17	50
2661	2	19	50
2662	2	17	51
2663	2	19	51
2664	2	17	52
2665	2	19	52
2666	2	17	53
2667	2	19	53
2668	2	17	54
2669	2	19	54
2670	2	17	55
2671	2	19	55
2672	2	17	56
2673	2	19	56
2674	2	17	57
2675	2	19	57
2676	2	17	58
2677	2	19	58
2678	2	17	59
2679	2	19	59
2680	2	17	60
2681	2	19	60
2682	2	17	61
2683	2	19	61
2684	2	17	62
2685	2	19	62
2686	2	17	63
2687	2	19	63
2688	2	18	0
2689	2	20	0
2690	2	18	1
2691	2	20	1
2692	2	18	2
2693	2	20	2
2694	2	18	3
2695	2	20	3
2696	2	18	4
2697	2	20	4
2698	2	18	5
2699	2	20	5
2700	2	18	6
2701	2	20	6
2702	2	18	7
2703	2	20	7
2704	2	18	8
2705	2	20	8
2706	2	18	9
2707	2	20	9
2708	2	18	10
2709	2	20	10
2710	2	18	11
2711	2	20	11
2712	2	18	12
2713	2	20	12
2714	2	18	13
2715	2	20	13
2716	2	18	14
2717	2	20	14
2718	2	18	15
2719	2	20	15
2720	2	18	16
2721	2	20	16
2722	2	18	17
2723	2	20	17
2724	2	18	18
2725	2	20	18
2726	2	18	19
2727	2	20	19
2728	2	18	20
2729	2	20	20
2730	2	18	21
2731	2	20	21
2732	2	18	22
2733	2	20	22
2734	2	18	23
2735	2	20	23
2736	2	18	24
2737	2	20	24
2738	2	18	25
2739	2	20	25
2740	2	18	26
2741	2	20	26
2742	2	18	27
2743	2	20	27
2744	2	18	28
2745	2	20	28
2746	2	18	29
2747	2	20	29
2748	2	18	30
2749	2	20	30
2750	2	18	31
2751	2	20	31
2752	2	18	32
2753	2	20	32
2754	2	18	33
2755	2	20	33
2756	2	18	34
2757	2	20	34
2758	2	18	35
2759	2	20	35
2760	2	18	36
2761	2	20	36
2762	2	18	37
2763	2	20	37
2764	2	18	38
2765	2	20	38
2766	2	18	39
2767	2	20	39
2768	2	18	40
2769	2	20	40
2770	2	18	41
2771	2	20	41
2772	2	18	42
2773	2	20	42
2774	2	18	43
2775	2	20	43
2776	2	18	44
2777	2	20	44
2778	2	18	45
2779	2	20	45
2780	2	18	46
2781	2	20	46
2782	2	18	47
2783	2	20	47
2784	2	18	48
2785	2	20	48
2786	2	18	49
2787	2	20	49
2788	2	18	50
2789	2	20	50
2790	2	18	51
2791	2	20	51
2792	2	18	52
2793	2	20	52
2794	2	18	53
2795	2	20	53
2796	2	18	54
2797	2	20	54
2798	2	18	55
2799	2	20	55
2800	2	18	56
2801	2	20	56
2802	2	18	57
2803	2	20	57
2804	2	18	58
2805	2	20	58
2806	2	18	59
2807	2	20	59
2808	2	18	60
2809	2	20	60
2810	2	18	61
2811	2	20	61
2812	2	18	62
2813	2	20	62
2814	2	18	63
2815	2	20	63
2816	2	21	0
2817	2	23	0
2818	2	21	1
2819	2	23	1
2820	2	21	2
2821	2	23	2
2822	2	21	3
2823	2	23	3
2824	2	21	4
2825	2	23	4
2826	2	21	5
2827	2	23	5
2828	2	21	6
2829	2	23	6
2830	2	21	7
2831	2	23	7
2832	2	21	8
2833	2	23	8
2834	2	21	9
2835	2	23	9
2836	2	21	10
2837	2	23	10
2838	2	21	11
2839	2	23	11
2840	2	21	12
2841	2	23	12
2842	2	21	13
2843	2	23	13
2844	2	21	14
2845	2	23	14
2846	2	21	15
2847	2	23	15
2848	2	21	16
2849	2	23	16
2850	2	21	17
2851	2	23	17
2852	2	21	18
2853	2	23	18
2854	2	21	19
2855	2	23	19
2856	2	21	20
2857	2	23	20
2858	2	21	21
2859	2	23	21
2860	2	21	22
2861	2	23	22
2862	2	21	23
2863	2	23	23
2864	2	21	24
2865	2	23	24
2866	2	21	25
2867	2	23	25
2868	2	21	26
2869	2	23	26
2870	2	21	27
2871	2	23	27
2872	2	21	28
2873	2	23	28
2874	2	21	29
2875	2	23	29
2876	2	21	30
2877	2	23	30
2878	2	21	31
2879	2	23	31
2880	2	21	32
2881	2	23	32
2882	2	21	33
2883	2	23	33
2884	2	21	34
2885	2	23	34
2886	2	21	35
2887	2	23	35
2888	2	21	36
2889	2	23	36
2890	2	21	37
2891	2	23	37
2892	2	21	38
2893	2	23	38
2894	2	21	39
2895	2	23	39
2896	2	21	40
2897	2	23	40
2898	2	21	41
2899	2	23	41
2900	2	21	42
2901	2	23	42
2902	2	21	43
2903	2	23	43
2904	2	21	44
2905	2	23	44
2906	2	21	45
2907	2	23	45
2908	2	21	46
2909	2	23	46
2910	2	21	47
2911	2	23	47
2912	2	21	48
2913	2	23	48
2914	2	21	49
2915	2	23	49
2916	2	21	50
2917	2	23	50
2918	2	21	51
2919	2	23	51
2920	2	21	52
2921	2	23	52
2922	2	21	53
2923	2	23	53
2924	2	21	54
2925	2	23	54
2926	2	21	55
2927	2	23	55
2928	2	21	56
2929	2	23	56
2930	2	21	57
2931	2	23	57
2932	2	21	58
2933	2	23	58
2934	2	21	59
2935	2	23	59
2936	2	21	60
2937	2	23	60
2938	2	21	61
2939	2	23	61
2940	2	21	62
2941	2	23	62
2942	2	21	63
2943	2	23	63
2944	2	22	0
2945	2	24	0
2946	2	22	1
2947	2	24	1
2948	2	22	2
2949	2	24	2
2950	2	22	3
2951	2	24	3
2952	2	22	4
2953	2	24	4
2954	2	22	5
2955	2	24	5
2956	2	22	6
2957	2	24	6
2958	2	22	7
2959	2	24	7
2960	2	22	8
2961	2	24	8
2962	2	22	9
2963	2	24	9
2964	2	22	10
2965	2	24	10
2966	2	22	11
2967	2	24	11
2968	2	22	12
2969	2	24	12
2970	2	22	13
2971	2	24	13
2972	2	22	14
2973	2	24	14
2974	2	22	15
2975	2	24	15
2976	2	22	16
2977	2	24	16
2978	2	22	17
2979	2	24	17
2980	2	22	18
2981	2	24	18
2982	2	22	19
2983	2	24	19
2984	2	22	20
2985	2	24	20
2986	2	22	21
2987	2	24	21
2988	2	22	22
2989	2	24	22
2990	2	22	23
2991	2	24	23
2992	2	22	24
2993	2	24	24
2994	2	22	25
2995	2	24	25
2996	2	22	26
2997	2	24	26
2998	2	22	27
2999	2	24	27
3000	2	22	28
3001	2	24	28
3002	2	22	29
3003	2	24	29
3004	2	22	30
3005	2	24	30
3006	2	22	31
3007	2	24	31
3008	2	22	32
3009	2	24	32
3010	2	22	33
3011	2	24	33
3012	2	22	34
3013	2	24	34
3014	2	22	35
3015	2	24	35
3016	2	22	36
3017	2	24	36
3018	2	22	37
3019	2	24	37
3020	2	22	38
3021	2	24	38
3022	2	22	39
3023	2	24	39
3024	2	22	40
3025	2	24	40
3026	2	22	41
3027	2	24	41
3028	2	22	42
3029	2	24	42
3030	2	22	43
3031	2	24	43
3032	2	22	44
3033	2	24	44
3034	2	22	45
3035	2	24	45
3036	2	22	46
3037	2	24	46
3038	2	22	47
3039	2	24	47
3040	2	22	48
3041	2	24	48
3042	2	22	49
3043	2	24	49
3044	2	22	50
3045	2	24	50
3046	2	22	51
3047	2	24	51
3048	2	22	52
3049	2	24	52
3050	2	22	53
3051	2	24	53
3052	2	22	54
3053	2	24	54
3054	2	22	55
3055	2	24	55
3056	2	22	56
3057	2	24	56
3058	2	22	57
3059	2	24	57
3060	2	22	58
3061	2	24	58
3062	2	22	59
3063	2	24	59
3064	2	22	60
3065	2	24	60
3066	2	22	61
3067	2	24	61
3068	2	22	62
3069	2	24	62
3070	2	22	63
3071	2	24	63
3072	3	1	0
3073	3	3	0
3074	3	1	1
3075	3	3	1
3076	3	1	2
3077	3	3	2
3078	3	1	3
3079	3	3	3
3080	3	1	4
3081	3	3	4
3082	3	1	5
3083	3	3	5
3084	3	1	6
3085	3	3	6
3086	3	1	7
3087	3	3	7
3088	3	1	8
3089	3	3	8
3090	3	1	9
3091	3	3	9
3092	3	1	10
3093	3	3	10
3094	3	1	11
3095	3	3	11
3096	3	1	12
3097	3	3	12
3098	3	1	13
3099	3	3	13
3100	3	1	14
3101	3	3	14
3102	3	1	15
3103	3	3	15
3104	3	1	16
3105	3	3	16
3106	3	1	17
3107	3	3	17
3108	3	1	18
3109	3	3	18
3110	3	1	19
3111	3	3	19
3112	3	1	20
3113	3	3	20
3114	3	1	21
3115	3	3	21
3116	3	1	22
3117	3	3	22
3118	3	1	23
3119	3	3	23
3120	3	1	24
3121	3	3	24
3122	3	1	25
3123	3	3	25
3124	3	1	26
3125	3	3	26
3126	3	1	27
3127	3	3	27
3128	3	1	28
3129	3	3	28
3130	3	1	29
3131	3	3	29
3132	3	1	30
3133	3	3	30
3134	3	1	31
3135	3	3	31
3136	3	1	32
3137	3	3	32
3138	3	1	33
3139	3	3	33
3140	3	1	34
3141	3	3	34
3142	3	1	35
3143	3	3	35
3144	3	1	36
3145	3	3	36
3146	3	1	37
3147	3	3	37
3148	3	1	38
3149	3	3	38
3150	3	1	39
3151	3	3	39
3152	3	1	40
3153	3	3	40
3154	3	1	41
3155	3	3	41
3156	3	1	42
3157	3	3	42
3158	3	1	43
3159	3	3	43
3160	3	1	44
3161	3	3	44
3162	3	1	45
3163	3	3	45
3164	3	1	46
3165	3	3	46
3166	3	1	47
3167	3	3	47
3168	3	1	48
3169	3	3	48
3170	3	1	49
3171	3	3	49
3172	3	1	50
3173	3	3	50
3174	3	1	51
3175	3	3	51
3176	3	1	52
3177	3	3	52
3178	3	1	53
3179	3	3	53
3180	3	1	54
3181	3	3	54
3182	3	1	55
3183	3	3	55
3184	3	1	56
3185	3	3	56
3186	3	1	57
3187	3	3	57
3188	3	1	58
3189	3	3	58
3190	3	1	59
3191	3	3	59
3192	3	1	60
3193	3	3	60
3194	3	1	61
3195	3	3	61
3196	3	1	62
3197	3	3	62
3198	3	1	63
3199	3	3	63
3200	3	2	0
3201	3	4	0
3202	3	2	1
3203	3	4	1
3204	3	2	2
3205	3	4	2
3206	3	2	3
3207	3	4	3
3208	3	2	4
3209	3	4	4
3210	3	2	5
